"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue"
"FVC Percent Predicted","10.2727272727273","14.9090909090909",NA,NA,NA,NA,"1","1","1","BO","1","1"
"FVC Percent Predicted","14.9090909090909","19.5454545454545",NA,NA,NA,NA,"1","1","1","BO","1","1"
"FVC Percent Predicted","19.5454545454545","24.1818181818182",NA,"56.0293299183132",NA,NA,"1","1","1","BO","1","1"
"FVC Percent Predicted","24.1818181818182","28.8181818181818",NA,"57.9779469245721",NA,NA,"1","1","1","BO","1","1"
"FVC Percent Predicted","28.8181818181818","33.4545454545455","71.3386783996642","59.8618588511267","1.19172173682544","0.253047410492307","0.16087793895256","0.16087793895256","1","BO","0.44273127753304","0.859481377653184"
"FVC Percent Predicted","33.4545454545455","38.0909090909091","71.6957725912813","61.6658071140794","1.16265035595248","0.217417300100507","0.139896190733309","0.139896190733309","1","BO","0.32488986784141","0.859481377653184"
"FVC Percent Predicted","38.0909090909091","42.7272727272727","71.9632817764487","63.3923753486926","1.13520405854192","0.182951652393269","0.119101105677494","0.119101105677494","1","BO","0.351321585903084","0.859481377653184"
"FVC Percent Predicted","42.7272727272727","47.3636363636364","72.1779561314069","65.0573235431659","1.1094516681664","0.149846819751751","0.0986538407277312","0.0986538407277312","1","BO","0.454845814977974","0.859481377653184"
"FVC Percent Predicted","47.3636363636364","52","72.3598145267895","66.6663229809597","1.08540281346334","0.118230553395261","0.078683058864419","0.078683058864419","1","BO","0.545154185022026","0.859481377653184"
"FVC Percent Predicted","52","56.6363636363636","72.5112619264998","68.2189759877458","1.0629192373032","0.0880319822230989","0.0591947488530101","0.0591947488530101","1","BO","0.639867841409692","0.859481377653184"
"FVC Percent Predicted","56.6363636363636","61.2727272727273","72.6219330276542","69.7148848891962","1.04169910261027","0.0589386117221487","0.0400298920348349","0.0400298920348349","1","BO","0.769823788546256","0.859481377653184"
"FVC Percent Predicted","61.2727272727273","65.9090909090909","72.6707670768195","71.1534066012841","1.02132519787897","0.0304423046751269","0.0208799292558918","0.0208799292558918","1","BO","0.888766519823789","0.94736651014184"
"FVC Percent Predicted","65.9090909090909","70.5454545454545","72.6599561844404","72.5269014090415","1.00183455756159","0.00264428229325237","0.00183119812322995","0.00183119812322995","1","BO","0.992290748898678","1"
"FVC Percent Predicted","70.5454545454545","75.1818181818182","72.6129738580827","73.8290844928643","0.983528027698906","-0.0239619291694571","-0.0164719723010943","0.0164719723010943","-1","non-BO","0.914096916299559","0.963776096533231"
"FVC Percent Predicted","75.1818181818182","79.8181818181818","72.5533969547926","75.0665344248109","0.966521200302172","-0.0491267170961019","-0.0334787996978277","0.0334787996978277","-1","non-BO","0.833700440528634","0.898543808125306"
"FVC Percent Predicted","79.8181818181818","84.4545454545455","72.5048023316163","76.2505870519955","0.950875332699735","-0.0726718901692121","-0.0491246673002655","0.0491246673002655","-1","non-BO","0.761013215859031","0.859481377653184"
"FVC Percent Predicted","84.4545454545455","89.0909090909091","72.4781681336222","77.3925782215323","0.936500240709867","-0.0946487296012233","-0.0634997592901329","0.0634997592901329","-1","non-BO","0.702643171806167","0.859481377653184"
"FVC Percent Predicted","89.0909090909091","93.7272727272727","72.3971088396989","78.4807314383802","0.92248259557242","-0.116406402704275","-0.07751740442758","0.07751740442758","-1","non-BO","0.642070484581498","0.859481377653184"
"FVC Percent Predicted","93.7272727272727","98.3636363636364","72.193395353062","79.5108993730744","0.907968541700455","-0.13928578142289","-0.0920314582995451","0.0920314582995451","-1","non-BO","0.588105726872247","0.859481377653184"
"FVC Percent Predicted","98.3636363636364","103","71.901144432113","80.4629708839038","0.893592961361764","-0.162310272817779","-0.106407038638236","0.106407038638236","-1","non-BO","0.538546255506608","0.859481377653184"
"FVC Percent Predicted","103","107.636363636364","71.5738973119106","81.307303800883","0.880288657550262","-0.183951415989577","-0.119711342449738","0.119711342449738","-1","non-BO","0.507709251101322","0.859481377653184"
"FVC Percent Predicted","107.636363636364","112.272727272727","71.2651952275138","82.0517317470414","0.86853980665781","-0.203336123266875","-0.13146019334219","0.13146019334219","-1","non-BO","0.491189427312775","0.859481377653184"
"FVC Percent Predicted","112.272727272727","116.909090909091","71.0285794139812","82.7043898467176","0.858824779985971","-0.219564276481646","-0.141175220014029","0.141175220014029","-1","non-BO","0.477973568281938","0.859481377653184"
"FVC Percent Predicted","116.909090909091","121.545454545455","70.9168200655377","83.2734132242505","0.851614186565919","-0.23172811184466","-0.148385813434081","0.148385813434081","-1","non-BO","0.465859030837004","0.859481377653184"
"FVC Percent Predicted","121.545454545455","126.181818181818","70.9103794390307","83.7669370039787","0.846519903618568","-0.240384105308411","-0.153480096381432","0.153480096381432","-1","non-BO","0.466960352422908","0.859481377653184"
"FVC Percent Predicted","126.181818181818","130.818181818182","70.9260747754192","84.193096310241","0.842421503469423","-0.247385832131576","-0.157578496530577","0.157578496530577","-1","non-BO","0.468061674008811","0.859481377653184"
"FVC Percent Predicted","130.818181818182","135.454545454545","70.9288483192994","84.5600262673761","0.838798797141153","-0.25360330231282","-0.161201202858847","0.161201202858847","-1","non-BO","0.468061674008811","0.859481377653184"
"FVC Percent Predicted","135.454545454545","140.090909090909","70.9238754382504","84.8758619997229","0.835618911752342","-0.2590829509953","-0.164381088247658","0.164381088247658","-1","non-BO","0.465859030837004","0.859481377653184"
