"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue"
"Lavage Total CellCount cells_per_mcL","311.636363636364","316.272727272727","337.232613901162","770.470555753309","0.437696952054762","-1.19199575722247","-0.562303047945238","0.562303047945238","-1","non-BO","0.81359649122807","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","316.272727272727","320.909090909091","351.868302221589","723.846907089615","0.486108732074787","-1.04064904508952","-0.513891267925213","0.513891267925213","-1","non-BO","0.827850877192982","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","320.909090909091","325.545454545455","368.29715720396","677.728725858673","0.543428577174934","-0.879837660603675","-0.456571422825066","0.456571422825066","-1","non-BO","0.844298245614035","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","325.545454545455","330.181818181818","386.33785841504","632.537696342082","0.610774441822523","-0.711288401821634","-0.389225558177477","0.389225558177477","-1","non-BO","0.859649122807018","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","330.181818181818","334.818181818182","405.809085421593","588.695502821438","0.689336139781388","-0.536720441508663","-0.310663860218612","0.310663860218612","-1","non-BO","0.87280701754386","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","334.818181818182","339.454545454545","426.529517790384","546.623829578337","0.7802980673554","-0.357902768152293","-0.2197019326446","0.2197019326446","-1","non-BO","0.902412280701754","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","339.454545454545","344.090909090909","448.317835088177","506.744360894377","0.884702168756095","-0.176736235144168","-0.115297831243905","0.115297831243905","-1","non-BO","0.93859649122807","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","344.090909090909","348.727272727273","470.992716881736","469.478781051156","1.00322471619951","0.0046447970117682","0.00321435083031435","0.00321435083031435","1","BO","0.996710526315789","0.99890350877193"
"Lavage Total CellCount cells_per_mcL","348.727272727273","353.363636363636","494.372842737827","435.248774330269","1.13583971258399","0.183759258983529","0.119594086277334","0.119594086277334","1","BO","0.891447368421053","0.979628347183749"
"Lavage Total CellCount cells_per_mcL","353.363636363636","358","518.276892223214","404.476025013313","1.28135380139318","0.357668880863397","0.21957542178224","0.21957542178224","1","BO","0.740131578947368","0.979628347183749"
