"feature","interval.start","interval.end","avg.mod0.count","avg.mod1.count","foldChange","log2FoldChange","areaRatio","areaRatio.abs","areaRatio.sign","dominant","intervals.pvalue","adjusted.pvalue"
"FEV1 Percent Predicted","103","107.636363636364","70.9774709257395","80.1478730990773","0.885581465624153","-0.175303066683812","-0.114418534375847","0.114418534375847","-1","non-BO","0.407734806629834","0.728839779005525"
"FEV1 Percent Predicted","107.636363636364","112.272727272727","70.530819434943","80.6925564105609","0.874068471397593","-0.194181795165514","-0.125931528602407","0.125931528602407","-1","non-BO","0.383425414364641","0.728839779005525"
"FEV1 Percent Predicted","112.272727272727","116.909090909091","70.1312917568554","81.1062532319581","0.864684151495507","-0.20975484801572","-0.135315848504493","0.135315848504493","-1","non-BO","0.360220994475138","0.728839779005525"
"FEV1 Percent Predicted","116.909090909091","121.545454545455","69.8147829501128","81.402442388452","0.8576497326328","-0.221539528944276","-0.1423502673672","0.1423502673672","-1","non-BO","0.356906077348066","0.728839779005525"
"FEV1 Percent Predicted","121.545454545455","126.181818181818","69.5625846550854","81.5946027052257","0.852539044848248","-0.230162186241444","-0.147460955151752","0.147460955151752","-1","non-BO","0.354696132596685","0.728839779005525"
"FEV1 Percent Predicted","126.181818181818","130.818181818182","69.31100187762","81.6962130074624","0.848399201457342","-0.237184831932702","-0.151600798542658","0.151600798542658","-1","non-BO","0.362430939226519","0.728839779005525"
"FEV1 Percent Predicted","130.818181818182","135.454545454545","69.0368455899628","81.7207521203451","0.844789650103765","-0.243335935185597","-0.155210349896235","0.155210349896235","-1","non-BO","0.362430939226519","0.728839779005525"
"FEV1 Percent Predicted","135.454545454545","140.090909090909","68.7484081359189","81.6816988690569","0.84166231956229","-0.248686564217661","-0.15833768043771","0.15833768043771","-1","non-BO","0.366850828729282","0.728839779005525"
"FEV1 Percent Predicted","140.090909090909","144.727272727273","68.4539818592932","81.5925320787809","0.838973618237489","-0.253302649462258","-0.161026381762511","0.161026381762511","-1","non-BO","0.374585635359116","0.728839779005525"
"FEV1 Percent Predicted","144.727272727273","149.363636363636","68.1618591038909","81.4667305747004","0.836683375201738","-0.257246325692525","-0.163316624798262","0.163316624798262","-1","non-BO","0.386740331491713","0.728839779005525"
"FEV1 Percent Predicted","149.363636363636","154","67.8803322135169","81.3177731819982","0.834753948089469","-0.260577083148084","-0.165246051910531","0.165246051910531","-1","non-BO","0.396685082872928","0.728839779005525"
"FEV1 Percent Predicted","154","158.636363636364","67.6176935319764","81.1591387258576","0.83314947144003","-0.263352748923796","-0.16685052855997","0.16685052855997","-1","non-BO","0.398895027624309","0.728839779005525"
"FEV1 Percent Predicted","158.636363636364","163.272727272727","67.3822354030742","81.0043060314617","0.831835228326051","-0.265630310293714","-0.168164771673949","0.168164771673949","-1","non-BO","0.408839779005525","0.728839779005525"
"FEV1 Percent Predicted","163.272727272727","167.909090909091","67.1822501706155","80.8667539239935","0.830777135357257","-0.267466584001652","-0.169222864642743","0.169222864642743","-1","non-BO","0.409944751381215","0.728839779005525"
"FEV1 Percent Predicted","167.909090909091","172.545454545455","67.0260301784053","80.7599612286361","0.82994133675536","-0.268918729708695","-0.17005866324464","0.17005866324464","-1","non-BO","0.411049723756906","0.728839779005525"
"FEV1 Percent Predicted","172.545454545455","177.181818181818","66.9218677702487","80.6974067705728","0.829293907306232","-0.270044601770934","-0.170706092693768","0.170706092693768","-1","non-BO","0.414364640883978","0.728839779005525"
"FEV1 Percent Predicted","177.181818181818","181.818181818182","66.8780552899506","80.6925693749865","0.828800666628442","-0.270902931460915","-0.171199333371558","0.171199333371558","-1","non-BO","0.416574585635359","0.728839779005525"
"FEV1 Percent Predicted","181.818181818182","186.454545454545","66.9028850813162","80.7563632587174","0.828453416939801","-0.271507516377679","-0.171546583060199","0.171546583060199","-1","non-BO","0.41767955801105","0.728839779005525"
"FEV1 Percent Predicted","186.454545454545","191.090909090909","67.0063284807796","80.8607248714721","0.828663465326164","-0.2711417778227","-0.171336534673836","0.171336534673836","-1","non-BO","0.412154696132597","0.728839779005525"
"FEV1 Percent Predicted","191.090909090909","195.727272727273","67.2351131266901","80.9624345725589","0.830448262600523","-0.268037804622291","-0.169551737399477","0.169551737399477","-1","non-BO","0.406629834254144","0.728839779005525"
"FEV1 Percent Predicted","195.727272727273","200.363636363636","67.6361095780297","81.0513377155493","0.834484802896153","-0.261042318500201","-0.165515197103847","0.165515197103847","-1","non-BO","0.420994475138122","0.728839779005525"
"FEV1 Percent Predicted","200.363636363636","205","68.2018013046262","81.1290875798863","0.840657812618306","-0.250409419851529","-0.159342187381694","0.159342187381694","-1","non-BO","0.440883977900553","0.728839779005525"
"FEV1 Percent Predicted","205","209.636363636364","68.9052190758059","81.1973374450129","0.848614267955138","-0.236819159677195","-0.151385732044862","0.151385732044862","-1","non-BO","0.449723756906077","0.728839779005525"
"FEV1 Percent Predicted","209.636363636364","214.272727272727","69.719393660895","81.2577405903719","0.858003104127115","-0.220945227697863","-0.141996895872885","0.141996895872885","-1","non-BO","0.468508287292818","0.732988772054892"
"FEV1 Percent Predicted","214.272727272727","218.909090909091","70.6173558292195","81.3119502954064","0.868474505563655","-0.203444596253061","-0.131525494436345","0.131525494436345","-1","non-BO","0.492817679558011","0.74692679558011"
